40.935072,,-1.000000,-1.000000,-1.000000,,5.000000,4.454390,4.983933,,
43.618488,,5.000000,4.454390,4.983933,,5.000000,4.498772,4.998635,,
53.672346,,5.000000,4.498772,4.998635,,5.000000,4.504012,4.993579,,
63.757619,,5.000000,4.504012,4.993579,,5.000000,4.376298,5.072527,,
73.801738,,5.000000,4.376298,5.072527,,5.000000,4.465834,4.962038,,
83.851125,,5.000000,4.465834,4.962038,,5.000000,4.468587,4.965097,,
93.898245,,5.000000,4.468587,4.965097,,5.000000,4.488958,5.087486,,
103.954112,,5.000000,4.488958,5.087486,,5.000000,4.476725,4.974138,,
113.997463,,5.000000,4.476725,4.974138,,5.000000,4.476116,4.973462,,
124.072412,,5.000000,4.476116,4.973462,,5.000000,4.377548,4.974487,,
134.145227,,5.000000,4.377548,4.974487,,5.000000,4.466735,5.062299,,
144.206694,,5.000000,4.466735,5.062299,,5.000000,4.456177,4.951308,,
154.248520,,5.000000,4.456177,4.951308,,5.000000,4.482096,4.980106,,
164.603055,,5.000000,4.482096,4.980106,,5.000000,4.485927,4.984363,,
174.372547,,5.000000,4.485927,4.984363,,5.000000,4.452611,5.046292,,
184.409400,,5.000000,4.452611,5.046292,,5.000000,4.390806,4.989552,,
194.546585,,5.000000,4.390806,4.989552,,5.000000,4.488063,4.986737,,
204.662632,,5.000000,4.488063,4.986737,,5.000000,4.427930,5.018320,,
214.708580,,5.000000,4.427930,5.018320,,5.000000,4.554291,5.049322,,
224.765743,,5.000000,4.554291,5.049322,,5.000000,4.377961,4.974956,,
234.845642,,5.000000,4.377961,4.974956,,5.000000,4.473952,4.971058,,
245.162427,,5.000000,4.473952,4.971058,,5.000000,4.438364,5.030146,,
255.039264,,5.000000,4.438364,5.030146,,5.000000,4.497339,4.997043,,
265.237661,,5.000000,4.497339,4.997043,,5.000000,4.443110,4.936788,,
275.361855,,5.000000,4.443110,4.936788,,5.000000,4.503291,5.090677,,
285.562567,,5.000000,4.503291,5.090677,,5.000000,4.450644,4.945160,,
295.680245,,5.000000,4.450644,4.945160,,5.000000,4.503998,4.993563,,
305.953736,,5.000000,4.503998,4.993563,,5.000000,4.449548,5.042821,,
315.771771,,5.000000,4.449548,5.042821,,5.000000,4.495019,4.994466,,
