40.739363,,-1.000000,-1.000000,-1.000000,,5.000000,3.989769,4.472402,,
42.705291,,5.000000,3.989769,4.472402,,5.000000,4.000000,4.367330,,
52.449188,,5.000000,4.000000,4.367330,,5.000000,4.000000,4.496492,,
62.677407,,5.000000,4.000000,4.496492,,5.000000,4.000000,4.492633,,
72.964727,,5.000000,4.000000,4.492633,,5.000000,4.000000,4.397522,,
83.014656,,5.000000,4.000000,4.397522,,5.000000,4.000000,4.485100,,
93.108361,,5.000000,4.000000,4.485100,,5.000000,4.000000,4.476058,,
103.113874,,5.000000,4.000000,4.476058,,5.000000,4.000000,4.458942,,
113.087635,,5.000000,4.000000,4.458942,,5.000000,4.000000,4.499178,,
123.373122,,5.000000,4.000000,4.499178,,5.000000,4.000000,4.402659,,
133.370813,,5.000000,4.000000,4.402659,,5.000000,4.000000,4.485023,,
143.350878,,5.000000,4.000000,4.485023,,5.000000,4.000000,4.399533,,
153.526938,,5.000000,4.000000,4.399533,,5.000000,4.000000,4.498368,,
163.815827,,5.000000,4.000000,4.498368,,5.000000,4.000000,4.423443,,
173.762845,,5.000000,4.000000,4.423443,,5.000000,4.000000,4.469036,,
183.980909,,5.000000,4.000000,4.469036,,5.000000,4.000000,4.523043,,
194.244856,,5.000000,4.000000,4.523043,,5.000000,4.000000,4.402901,,
204.485833,,5.000000,4.000000,4.402901,,5.000000,4.000000,4.493911,,
214.135680,,5.000000,4.000000,4.493911,,5.000000,4.000000,4.499816,,
224.274401,,5.000000,4.000000,4.499816,,5.000000,4.000000,4.441978,,
234.480543,,5.000000,4.000000,4.441978,,5.000000,4.000000,4.431436,,
245.030719,,5.000000,4.000000,4.431436,,5.000000,4.000000,4.507434,,
254.790478,,5.000000,4.000000,4.507434,,5.000000,4.000000,4.376999,,
264.772892,,5.000000,4.000000,4.376999,,5.000000,4.000000,4.491134,,
275.055655,,5.000000,4.000000,4.491134,,5.000000,4.000000,4.496402,,
284.954920,,5.000000,4.000000,4.496402,,5.000000,4.000000,4.491317,,
295.235329,,5.000000,4.000000,4.491317,,5.000000,4.000000,4.427082,,
305.135727,,5.000000,4.000000,4.427082,,5.000000,4.000000,4.496885,,
315.319709,,5.000000,4.000000,4.496885,,5.000000,4.000000,4.431193,,
325.553472,,5.000000,4.000000,4.431193,,5.000000,4.000000,4.400969,,
335.870523,,5.000000,4.000000,4.400969,,5.000000,4.000000,4.504754,,
345.828707,,5.000000,4.000000,4.504754,,5.000000,4.000000,4.477520,,
356.091752,,5.000000,4.000000,4.477520,,5.000000,4.000000,4.407891,,
366.364812,,5.000000,4.000000,4.407891,,5.000000,4.000000,4.489736,,
376.796634,,5.000000,4.000000,4.489736,,5.000000,4.000000,4.485950,,
386.873631,,5.000000,4.000000,4.485950,,5.000000,4.000000,4.417651,,
397.019010,,5.000000,4.000000,4.417651,,5.000000,4.000000,4.470927,,
406.991575,,5.000000,4.000000,4.470927,,5.000000,4.000000,4.528690,,
417.441741,,5.000000,4.000000,4.528690,,5.000000,4.000000,4.403971,,
427.369239,,5.000000,4.000000,4.403971,,5.000000,4.000000,4.508190,,
437.333570,,5.000000,4.000000,4.508190,,5.000000,4.000000,4.421893,,
447.478215,,5.000000,4.000000,4.421893,,5.000000,4.000000,4.509170,,
457.638639,,5.000000,4.000000,4.509170,,5.000000,4.000000,4.426039,,
467.764320,,5.000000,4.000000,4.426039,,5.000000,4.000000,4.435265,,
477.894469,,5.000000,4.000000,4.435265,,5.000000,4.000000,4.437929,,
488.002440,,5.000000,4.000000,4.437929,,5.000000,4.000000,4.550324,,
498.165483,,5.000000,4.000000,4.550324,,5.000000,4.000000,4.441895,,
508.337350,,5.000000,4.000000,4.441895,,5.000000,4.000000,4.429195,,
518.443584,,5.000000,4.000000,4.429195,,5.000000,4.000000,4.435149,,
528.589924,,5.000000,4.000000,4.435149,,5.000000,4.000000,4.441650,,
538.823124,,5.000000,4.000000,4.441650,,5.000000,4.000000,4.440243,,
549.000638,,5.000000,4.000000,4.440243,,5.000000,4.000000,4.485722,,
559.147898,,5.000000,4.000000,4.485722,,5.000000,4.000000,4.517294,,
569.319696,,5.000000,4.000000,4.517294,,5.000000,4.000000,4.446098,,
579.462310,,5.000000,4.000000,4.446098,,5.000000,4.000000,4.427821,,
589.605088,,5.000000,4.000000,4.427821,,5.000000,4.000000,4.429066,,
599.754602,,5.000000,4.000000,4.429066,,5.000000,4.000000,4.529360,,
609.899465,,5.000000,4.000000,4.529360,,5.000000,4.000000,4.432647,,
620.016971,,5.000000,4.000000,4.432647,,5.000000,4.000000,4.441576,,
630.191204,,5.000000,4.000000,4.441576,,5.000000,4.000000,4.439713,,
640.320382,,5.000000,4.000000,4.439713,,5.000000,4.000000,4.437756,,
650.461856,,5.000000,4.000000,4.437756,,5.000000,4.000000,4.530941,,
660.589505,,5.000000,4.000000,4.530941,,5.000000,4.000000,4.445197,,
670.729265,,5.000000,4.000000,4.445197,,5.000000,4.000000,4.440443,,
681.004592,,5.000000,4.000000,4.440443,,5.000000,4.000000,4.533846,,
690.895931,,5.000000,4.000000,4.533846,,5.000000,4.000000,4.391143,,
701.187490,,5.000000,4.000000,4.391143,,5.000000,4.000000,4.438621,,
711.088387,,5.000000,4.000000,4.438621,,5.000000,4.000000,4.472332,,
721.233971,,5.000000,4.000000,4.472332,,5.000000,4.000000,4.538308,,
731.363014,,5.000000,4.000000,4.538308,,5.000000,4.000000,4.437735,,
741.464385,,5.000000,4.000000,4.437735,,5.000000,4.000000,4.451749,,
751.571014,,5.000000,4.000000,4.451749,,5.000000,4.000000,4.453769,,
761.726083,,5.000000,4.000000,4.453769,,5.000000,4.000000,4.443217,,
771.881074,,5.000000,4.000000,4.443217,,5.000000,4.000000,4.525876,,
781.985885,,5.000000,4.000000,4.525876,,5.000000,4.000000,4.442575,,
792.120739,,5.000000,4.000000,4.442575,,5.000000,4.000000,4.443436,,
802.245361,,5.000000,4.000000,4.443436,,5.000000,4.000000,4.445694,,
812.365705,,5.000000,4.000000,4.445694,,5.000000,4.000000,4.450839,,
822.487274,,5.000000,4.000000,4.450839,,5.000000,4.000000,4.441907,,
832.608051,,5.000000,4.000000,4.441907,,5.000000,4.000000,4.449920,,
842.727469,,5.000000,4.000000,4.449920,,5.000000,4.000000,4.542311,,
852.874645,,5.000000,4.000000,4.542311,,5.000000,4.000000,4.440302,,
863.015954,,5.000000,4.000000,4.440302,,5.000000,4.000000,4.424933,,
873.120686,,5.000000,4.000000,4.424933,,5.000000,4.000000,4.453026,,
883.235987,,5.000000,4.000000,4.453026,,5.000000,4.000000,4.452573,,
893.372596,,5.000000,4.000000,4.452573,,5.000000,4.000000,4.450144,,
903.504492,,5.000000,4.000000,4.450144,,5.000000,4.000000,4.531741,,
913.624030,,5.000000,4.000000,4.531741,,5.000000,4.000000,4.440870,,
923.768956,,5.000000,4.000000,4.440870,,5.000000,4.000000,4.444164,,
933.910521,,5.000000,4.000000,4.444164,,5.000000,4.000000,4.438805,,
944.068600,,5.000000,4.000000,4.438805,,5.000000,4.000000,4.443016,,
954.185956,,5.000000,4.000000,4.443016,,5.000000,4.000000,4.526669,,
964.297454,,5.000000,4.000000,4.526669,,5.000000,4.000000,4.448055,,
974.468021,,5.000000,4.000000,4.448055,,5.000000,4.000000,4.443490,,
984.570893,,5.000000,4.000000,4.443490,,5.000000,4.000000,4.428141,,
994.679898,,5.000000,4.000000,4.428141,,5.000000,4.000000,4.452966,,
1004.814032,,5.000000,4.000000,4.452966,,5.000000,4.000000,4.454784,,
1014.958624,,5.000000,4.000000,4.454784,,5.000000,4.000000,4.531565,,
1025.086325,,5.000000,4.000000,4.531565,,5.000000,4.000000,4.437478,,
