32.016991,,-1.000000,-1.000000,-1.000000,,5.000000,3.961368,4.494629,,
32.768234,,5.000000,3.961368,4.494629,,5.004942,4.042453,4.427449,,
37.644264,,5.004942,4.042453,4.427449,,4.978173,3.982538,4.579919,,
45.727341,,4.978173,3.982538,4.579919,,4.871621,3.897297,4.287027,VIOLATION,
56.312567,,4.871621,3.897297,4.287027,,4.998369,4.016546,4.552086,VIOLATION,
67.546487,,4.998369,4.016546,4.552086,,4.935784,3.966255,4.406950,,
70.345542,,4.935784,3.966255,4.406950,,4.906072,3.924858,4.513586,,
75.405661,,4.906072,3.924858,4.513586,,4.941346,3.953077,4.546039,,
82.660881,,4.941346,3.953077,4.546039,,4.940427,4.149958,4.347575,VIOLATION,
92.242776,,4.940427,4.149958,4.347575,,5.038115,3.929730,4.534304,VIOLATION,
101.990073,,5.038115,3.929730,4.534304,,4.878249,3.963577,4.471728,,
105.291028,,4.878249,3.963577,4.471728,,5.138623,3.952787,4.348065,,
110.366574,,5.138623,3.952787,4.348065,,4.942927,3.954342,4.547493,,
115.414894,,4.942927,3.954342,4.547493,,4.924635,4.136693,4.530664,,
122.423775,,4.924635,4.136693,4.530664,,4.954118,3.963294,4.359624,VIOLATION,
132.027072,,4.954118,3.963294,4.359624,,4.929966,3.902890,4.519135,,
137.481197,,4.929966,3.902890,4.519135,,5.078852,4.102150,4.492831,VIOLATION,
146.858308,,5.078852,4.102150,4.492831,,4.935291,3.907106,4.421198,,
150.097825,,4.935291,3.907106,4.421198,,5.000000,4.000000,4.498736,,
155.118073,,5.000000,4.000000,4.498736,,5.000000,4.000000,4.573350,,
162.183270,,5.000000,4.000000,4.573350,,5.000000,4.000000,4.373895,VIOLATION,
171.468256,,5.000000,4.000000,4.373895,,5.000000,4.000000,4.538444,,
179.846497,,5.000000,4.000000,4.538444,,4.940574,4.097061,4.458566,,
187.009135,,4.940574,4.097061,4.458566,,5.014031,3.929917,4.471974,,
190.335651,,5.014031,3.929917,4.471974,,5.048644,3.883572,4.466108,,
195.420601,,5.048644,3.883572,4.466108,,4.912828,4.126776,4.519802,,
204.755413,,4.912828,4.126776,4.519802,,4.891638,3.944869,4.418254,,
206.820992,,4.891638,3.944869,4.418254,,5.000000,3.951916,4.544703,,
216.653313,,5.000000,3.951916,4.544703,,5.000000,3.944321,4.366927,,
218.976381,,5.000000,3.944321,4.366927,,4.944473,3.955579,4.548915,,
224.073355,,4.944473,3.955579,4.548915,,4.910268,4.124625,4.517446,,
229.353754,,4.910268,4.124625,4.517446,,4.906218,3.924974,4.317472,,
234.217644,,4.906218,3.924974,4.317472,,4.977790,3.982232,4.579567,,
239.267170,,4.977790,3.982232,4.579567,,5.074070,3.903131,4.488600,,
244.314078,,5.074070,3.903131,4.488600,,4.948406,3.958725,4.354598,,
249.355488,,4.948406,3.958725,4.354598,,4.956993,3.965594,4.560433,,
254.387011,,4.956993,3.965594,4.560433,,4.973047,3.978438,4.575204,,
259.429202,,4.973047,3.978438,4.575204,,4.960945,3.968756,4.365631,,
264.486330,,4.960945,3.968756,4.365631,,4.949550,3.959640,4.553586,,
269.528987,,4.949550,3.959640,4.553586,,4.950544,3.960436,4.356479,,
