32.126502,,-1.000000,-1.000000,-1.000000,,5.000000,4.472711,4.927563,,
32.913040,,5.000000,4.472711,4.927563,,5.000000,4.632256,5.018277,,
37.863687,,5.000000,4.632256,5.018277,,5.000000,4.346593,4.939310,,
43.124306,,5.000000,4.346593,4.939310,,5.000000,4.420230,4.996782,,
48.219191,,5.000000,4.420230,4.996782,,5.000000,4.586894,4.985754,,
59.010360,,5.000000,4.586894,4.985754,,5.000000,4.483270,5.026696,,
60.592478,,5.000000,4.483270,5.026696,,5.000000,4.500000,4.953100,,
69.775797,,5.000000,4.500000,4.953100,,5.000000,4.500000,4.877096,,
72.152196,,5.000000,4.500000,4.877096,,5.000000,4.453410,5.034290,,
77.351144,,5.000000,4.453410,5.034290,,5.000000,4.467494,4.855971,,
82.507014,,5.000000,4.467494,4.855971,,5.000000,4.429219,5.006943,,
94.670506,,5.000000,4.429219,5.006943,,5.000000,4.435383,4.951125,,
104.181835,,5.000000,4.435383,4.951125,,5.000000,4.548092,4.952366,,
107.298893,,5.000000,4.548092,4.952366,,5.000000,4.395820,4.969188,,
112.418376,,5.000000,4.395820,4.969188,,5.000000,4.485437,5.070494,,
117.525218,,5.000000,4.485437,5.070494,,5.000000,4.486718,4.876867,,
122.691274,,5.000000,4.486718,4.876867,,5.000000,4.514262,4.906806,,
133.875442,,5.000000,4.514262,4.906806,,5.000000,4.465504,5.023692,,
136.773483,,5.000000,4.465504,5.023692,,5.000000,4.474344,4.863417,,
148.638691,,5.000000,4.474344,4.863417,,5.000000,4.426212,5.029787,,
151.697606,,5.000000,4.426212,5.029787,,4.931399,4.536887,4.931399,,
156.801979,,4.931399,4.536887,4.931399,,4.926816,4.532671,4.926816,,
161.896016,,4.926816,4.532671,4.926816,,4.906541,4.514018,4.906541,,
170.008467,,4.906541,4.514018,4.906541,,5.048240,4.487324,5.048240,,
174.641119,,5.048240,4.487324,5.048240,,5.000000,4.316715,4.905358,VIOLATION,
184.738719,,5.000000,4.316715,4.905358,,5.000000,4.502893,4.971945,,
188.024454,,5.000000,4.502893,4.971945,,5.000000,4.500000,4.925582,,
193.113514,,5.000000,4.500000,4.925582,,5.000000,4.500000,4.957402,,
204.775259,,5.000000,4.500000,4.957402,,5.000000,4.500000,5.000616,VIOLATION,
215.868497,,5.000000,4.500000,5.000616,,5.000000,4.500000,4.990097,,
217.431400,,5.000000,4.500000,4.990097,,5.000000,4.508897,4.900975,,
222.613909,,5.000000,4.508897,4.900975,,5.000000,4.519179,4.912151,,
227.670262,,5.000000,4.519179,4.912151,,5.000000,4.437617,5.016437,,
232.725327,,5.000000,4.437617,5.016437,,5.000000,4.548144,4.943634,,
237.763873,,5.000000,4.548144,4.943634,,5.000000,4.360160,4.954727,,
242.807488,,5.000000,4.360160,4.954727,,5.000000,4.557533,4.953840,,
247.844334,,5.000000,4.557533,4.953840,,5.000000,4.361788,4.956577,,
252.892258,,5.000000,4.361788,4.956577,,5.000000,4.562684,4.959440,,
257.951173,,5.000000,4.562684,4.959440,,5.000000,4.556116,4.952300,,
262.992026,,5.000000,4.556116,4.952300,,5.000000,4.353814,4.947516,,
268.028059,,5.000000,4.353814,4.947516,,5.000000,4.561493,4.958144,,
273.068841,,5.000000,4.561493,4.958144,,5.000000,4.369680,4.965546,,
278.116942,,5.000000,4.369680,4.965546,,5.000000,4.565628,4.962639,,
283.168114,,5.000000,4.565628,4.962639,,5.000000,4.349377,4.942474,,
288.211686,,5.000000,4.349377,4.942474,,5.000000,4.563249,4.960053,,
293.273937,,5.000000,4.563249,4.960053,,5.000000,4.550201,5.143706,,
298.465586,,5.000000,4.550201,5.143706,,5.000000,4.354570,4.948375,,
303.583536,,5.000000,4.354570,4.948375,,5.000000,4.404533,4.979037,,
308.641835,,5.000000,4.404533,4.979037,,5.000000,4.514486,4.907050,,
313.692709,,5.000000,4.514486,4.907050,,5.000000,4.547510,4.942946,,
318.789456,,5.000000,4.547510,4.942946,,5.000000,4.358956,4.953359,,
328.526382,,5.000000,4.358956,4.953359,,5.000000,4.481495,4.888904,,
338.080529,,5.000000,4.481495,4.888904,,5.000000,4.504123,5.004581,,
341.066097,,5.000000,4.504123,5.004581,,5.000000,4.500000,4.973284,,
348.772840,,5.000000,4.500000,4.973284,,5.000000,4.500000,4.880096,,
351.869105,,5.000000,4.500000,4.880096,,5.000000,4.460805,5.042649,,
356.993970,,5.000000,4.460805,5.042649,,5.000000,4.499356,4.890604,,
362.116032,,5.000000,4.499356,4.890604,,5.000000,4.485959,5.071084,,
367.197692,,5.000000,4.485959,5.071084,,5.000000,4.499006,4.890224,,
374.824037,,5.000000,4.499006,4.890224,,5.000000,4.471187,5.007729,,
379.756654,,5.000000,4.471187,5.007729,,4.886841,4.495894,4.886841,VIOLATION,
388.629129,,4.886841,4.495894,4.886841,,5.009201,4.464722,5.009201,,
395.639617,,5.009201,4.464722,5.009201,,5.000000,4.507290,4.943480,,
399.235371,,5.000000,4.507290,4.943480,,5.000000,4.385205,4.957189,,
409.286616,,5.000000,4.385205,4.957189,,5.000000,4.546192,5.037672,VIOLATION,
418.922808,,5.000000,4.546192,5.037672,,5.000000,4.421104,4.935186,VIOLATION,
428.680958,,5.000000,4.421104,4.935186,,5.000000,4.513622,4.943491,,
431.623327,,5.000000,4.513622,4.943491,,5.000000,4.484899,4.874891,,
436.709083,,5.000000,4.484899,4.874891,,5.000000,4.420379,4.996950,,
445.507357,,5.000000,4.420379,4.996950,,5.000000,4.519666,4.957053,,
448.541516,,5.000000,4.519666,4.957053,,5.000000,4.394529,4.993783,,
453.581469,,5.000000,4.394529,4.993783,,5.000000,4.553039,4.948955,,
458.645326,,5.000000,4.553039,4.948955,,5.000000,4.365560,4.960864,,
463.701565,,5.000000,4.365560,4.960864,,5.000000,4.550015,4.945669,,
468.785640,,5.000000,4.550015,4.945669,,5.000000,4.541709,4.936640,,
473.869447,,5.000000,4.541709,4.936640,,5.000000,4.326260,5.112852,,
478.954662,,5.000000,4.326260,5.112852,,5.000000,4.517253,4.910058,,
484.028300,,5.000000,4.517253,4.910058,,5.000000,4.525805,4.919353,,
489.119082,,5.000000,4.525805,4.919353,,5.000000,4.530478,4.924433,,
494.201362,,5.000000,4.530478,4.924433,,5.000000,4.324851,5.111187,,
