22.1677,LCA_ZEUS,31.148
22.1684,Send_ZEUS,,0.034
23.432,Receive_ZEUS,,0.517
23.9343,Receive_ZEUS,,0.347
27.2028,Selection_ZEUS,,,1.394
32.1262,Control_ZEUS,,,,20.459
32.1269,Changes?_ZEUS,,,,,0.231
32.9128,Control_ZEUS,,,,2.656
32.9132,Changes?_ZEUS,,,,,0.08
37.8634,Control_ZEUS,,,,2.456
37.8638,Changes?_ZEUS,,,,,0.056
43.124,Control_ZEUS,,,,2.557
43.1245,Changes?_ZEUS,,,,,0.076
48.2189,Control_ZEUS,,,,2.534
48.2193,Changes?_ZEUS,,,,,0.073
49.982,Receive_ZEUS,,0.18
55.0221,Selection_ZEUS,,,1.103
59.0101,Control_ZEUS,,,,18.537
59.0105,Changes?_ZEUS,,,,,0.069
60.5921,Control_ZEUS,,,,2.289
60.5926,Changes?_ZEUS,,,,,0.056
61.5994,Receive_ZEUS,,0.275
66.6269,Selection_ZEUS,,,0.73
69.7755,Control_ZEUS,,,,17.975
69.7759,Changes?_ZEUS,,,,,0.063
72.152,Control_ZEUS,,,,2.469
72.1523,Changes?_ZEUS,,,,,0.051
77.3509,Control_ZEUS,,,,2.537
77.3513,Changes?_ZEUS,,,,,0.08
82.5067,Control_ZEUS,,,,2.618
82.5072,Changes?_ZEUS,,,,,0.072
86.7915,Receive_ZEUS,,0.223
91.8284,Selection_ZEUS,,,1.206
94.6703,Control_ZEUS,,,,17.193
94.6706,Changes?_ZEUS,,,,,0.05
96.6869,Receive_ZEUS,,0.146
101.722,Selection_ZEUS,,,0.902
104.182,Control_ZEUS,,,,16.566
104.182,Changes?_ZEUS,,,,,0.087
107.299,Control_ZEUS,,,,2.272
107.299,Changes?_ZEUS,,,,,0.073
112.418,Control_ZEUS,,,,2.329
112.419,Changes?_ZEUS,,,,,0.074
117.525,Control_ZEUS,,,,2.25
117.525,Changes?_ZEUS,,,,,0.072
122.691,Control_ZEUS,,,,2.397
122.691,Changes?_ZEUS,,,,,0.07
126.221,Receive_ZEUS,,0.249
131.26,Selection_ZEUS,,,0.672
133.875,Control_ZEUS,,,,16.837
133.876,Changes?_ZEUS,,,,,0.052
136.773,Control_ZEUS,,,,2.63
136.774,Changes?_ZEUS,,,,,0.07
141.309,Receive_ZEUS,,0.304
146.341,Selection_ZEUS,,,0.693
148.638,Control_ZEUS,,,,15.969
148.639,Changes?_ZEUS,,,,,0.116
151.697,Control_ZEUS,,,,2.132
151.698,Changes?_ZEUS,,,,,0.081
156.802,Control_ZEUS,,,,2.413
156.802,Changes?_ZEUS,,,,,0.071
161.896,Control_ZEUS,,,,2.402
161.896,Changes?_ZEUS,,,,,0.083
161.898,Receive_ZEUS,,0.107
165.924,Receive_ZEUS,,0.178
166.929,Selection_ZEUS,,,0.783
170.008,Control_ZEUS,,,,20.166
170.009,Changes?_ZEUS,,,,,0.069
174.641,Control_ZEUS,,,,21.636
174.641,Changes?_ZEUS,,,,,0.058
177.657,LCA,25.226
177.657,Send_ZEUS,,0.021
177.658,Receive_ZEUS,,0.139
182.685,Selection_ZEUS,,,0.735
184.738,Control_ZEUS,,,,16.034
184.739,Changes?_ZEUS,,,,,0.072
188.024,Control_ZEUS,,,,2.592
188.025,Changes?_ZEUS,,,,,0.182
193.113,Control_ZEUS,,,,2.743
193.114,Changes?_ZEUS,,,,,0.077
196.383,Receive_ZEUS,,0.206
201.404,Selection_ZEUS,,,1.11
204.775,Control_ZEUS,,,,18.359
204.775,Changes?_ZEUS,,,,,0.077
206.986,LCA,18.471
206.986,Send_ZEUS,,0.018
212.024,Selection_ZEUS,,,1.045
215.868,Control_ZEUS,,,,18.505
215.869,Changes?_ZEUS,,,,,0.085
217.431,Control_ZEUS,,,,2.314
217.432,Changes?_ZEUS,,,,,0.091
222.614,Control_ZEUS,,,,3.211
222.614,Changes?_ZEUS,,,,,0.055
227.67,Control_ZEUS,,,,2.289
227.67,Changes?_ZEUS,,,,,0.048
232.725,Control_ZEUS,,,,2.246
232.725,Changes?_ZEUS,,,,,0.051
237.764,Control_ZEUS,,,,2.196
237.764,Changes?_ZEUS,,,,,0.055
242.807,Control_ZEUS,,,,2.173
242.808,Changes?_ZEUS,,,,,0.053
247.844,Control_ZEUS,,,,2.137
247.844,Changes?_ZEUS,,,,,0.053
252.892,Control_ZEUS,,,,2.148
252.892,Changes?_ZEUS,,,,,0.069
257.951,Control_ZEUS,,,,2.117
257.951,Changes?_ZEUS,,,,,0.071
262.992,Control_ZEUS,,,,2.098
262.992,Changes?_ZEUS,,,,,0.071
268.028,Control_ZEUS,,,,2.04
268.028,Changes?_ZEUS,,,,,0.053
273.069,Control_ZEUS,,,,2.113
273.069,Changes?_ZEUS,,,,,0.061
278.117,Control_ZEUS,,,,2.178
278.117,Changes?_ZEUS,,,,,0.048
283.168,Control_ZEUS,,,,2.06
283.168,Changes?_ZEUS,,,,,0.052
