Type,Time,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA1,CLA2,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,S1_sp,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,S2_sp,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,S3_sp,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,S4_sp,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,S5_sp,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,S6_sp,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,S7_sp,,
DECIDE,22.1685,,0,0,6.92763e-310,6.92763e-310,-1,-1,-1,-1,-1,,266.622,479.191,0,5,102,2,,244.826,354.806,0,4.51311,101.333,2,,509.992,830.171,0,-1,-1,2,,261.857,295.202,0,4.94293,102.333,2,,527.045,770.333,0,-1,-1,2,,505.231,645.735,0,-1,-1,2,,717.388,1121.68,0,-1,-1,4,,
Normal,32.1272,,6,6,506.006,628.243,1.28904,2.8,4.92349,505.231,645.735,,251.843,470.827,10000,5,94.4,4,,229.183,345.098,10000,4.47271,96.2667,4,,481.026,809.925,10000,-1,-1,4,,250.91,289.145,10000,4.92756,93.4667,4,,502.753,753.973,10000,-1,-1,4,,506.006,628.243,1.28904,-1,-1,2.8,,731.936,1093.07,2000,-1,-1,4,,
Normal,32.9133,,6,6,516.793,644.28,1.66667,3,0.532864,505.231,645.735,,6.92763e-310,6.92763e-310,1.4822e-323,5,94,1.9,,6.92763e-310,6.92763e-310,1.4822e-323,4.63226,96,-0.2,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-2.3,,6.92763e-310,6.92763e-310,1.4822e-323,5.01828,93,-4.4,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-6.5,,516.793,644.28,1.66667,-1,-1,3,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-10.7,,
Normal,37.8648,,6,6,505.922,619.998,1.90909,2.2,0.422087,505.231,645.735,,6.92763e-310,6.92763e-310,1.4822e-323,5,95.6,1.9,,6.92763e-310,6.92763e-310,1.4822e-323,4.34659,97.0667,-0.2,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-2.3,,6.92763e-310,6.92763e-310,1.4822e-323,4.93931,94.8667,-4.4,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-6.5,,505.922,619.998,1.90909,-1,-1,2.2,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-10.7,,
Normal,43.1246,,6,6,505.736,628.254,1.68966,2.9,0.479345,505.231,645.735,,6.92763e-310,6.92763e-310,1.4822e-323,5,94.2,1.9,,6.92763e-310,6.92763e-310,1.4822e-323,4.42023,96.1333,-0.2,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-2.3,,6.92763e-310,6.92763e-310,1.4822e-323,4.99678,93.2333,-4.4,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-6.5,,505.736,628.254,1.68966,-1,-1,2.9,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-10.7,,
Normal,48.2203,,6,6,512.831,639.365,1.66667,3,0.55995,505.231,645.735,,6.92763e-310,6.92763e-310,1.4822e-323,5,94,1.9,,6.92763e-310,6.92763e-310,1.4822e-323,4.58689,96,-0.2,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-2.3,,6.92763e-310,6.92763e-310,1.4822e-323,4.98575,93,-4.4,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-6.5,,512.831,639.365,1.66667,-1,-1,3,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-10.7,,
Normal,59.0115,,4,4,262.134,294.442,0.913053,3.1,3.98804,261.857,295.202,,251.843,470.827,10000,5,93.8,4,,229.697,345.84,10000,4.48327,92.25,4,,481.54,810.667,2000,-1,-1,4,,262.134,294.442,0.913053,5.0267,92.1725,3.1,,507.514,759.269,2000,-1,-1,4,,485.368,634.282,2000,-1,-1,4,,737.211,1099.11,2000,-1,-1,4,,
Normal,60.5936,,4,4,262.141,290.511,1.71429,2.8,0.323294,261.857,295.202,,6.92763e-310,6.92763e-310,1.4822e-323,5,94.4,1.9,,6.92763e-310,6.92763e-310,1.4822e-323,4.5,96.2667,-0.2,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-2.3,,262.141,290.511,1.71429,4.9531,93.4667,2.8,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-6.5,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-8.6,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-10.7,,
Normal,69.7775,,6,6,505.887,627.459,1.31519,2.7,3.14878,505.231,645.735,,251.843,470.827,10000,5,94.6,4,,230.51,347.014,10000,4.5,96.4,4,,482.353,811.842,10000,-1,-1,4,,248.482,286.445,10000,4.8771,93.7,4,,500.325,751.272,10000,-1,-1,4,,505.887,627.459,1.31519,-1,-1,2.7,,730.835,1092.29,2000,-1,-1,4,,
Normal,72.1533,,6,6,508.325,632.589,1.66667,3,0.362202,505.231,645.735,,6.92763e-310,6.92763e-310,1.4822e-323,5,94,1.9,,6.92763e-310,6.92763e-310,1.4822e-323,4.45341,96,-0.2,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-2.3,,6.92763e-310,6.92763e-310,1.4822e-323,5.03429,93,-4.4,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-6.5,,508.325,632.589,1.66667,-1,-1,3,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-10.7,,
Normal,77.3523,,6,6,506.079,624.044,1.83333,2.4,0.412834,505.231,645.735,,6.92763e-310,6.92763e-310,1.4822e-323,5,95.2,1.9,,6.92763e-310,6.92763e-310,1.4822e-323,4.46749,96.8,-0.2,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-2.3,,6.92763e-310,6.92763e-310,1.4822e-323,4.85597,94.4,-4.4,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-6.5,,506.079,624.044,1.83333,-1,-1,2.4,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-10.7,,
Normal,82.5082,,6,6,505.711,629.428,1.66667,3,0.375926,505.231,645.735,,6.92763e-310,6.92763e-310,1.4822e-323,5,94,1.9,,6.92763e-310,6.92763e-310,1.4822e-323,4.42922,96,-0.2,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-2.3,,6.92763e-310,6.92763e-310,1.4822e-323,5.00694,93,-4.4,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-6.5,,505.711,629.428,1.66667,-1,-1,3,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-10.7,,
Normal,94.6717,,6,6,505.241,626.88,1.28851,2.8,2.84187,505.231,645.735,,251.843,470.827,10000,5,94.4,4,,227.367,342.474,10000,4.43538,96.2667,4,,479.21,807.301,10000,-1,-1,4,,252.043,290.406,10000,4.95113,93.4667,4,,503.886,755.233,10000,-1,-1,4,,505.241,626.88,1.28851,-1,-1,2.8,,731.253,1091.71,2000,-1,-1,4,,
Normal,104.182,,6,6,509.164,634.861,1.24398,3,2.45973,505.231,645.735,,251.843,470.827,10000,5,94,4,,232.846,350.389,10000,4.54809,96,4,,484.689,815.216,10000,-1,-1,4,,252.102,290.472,10000,4.95237,93,4,,503.945,755.299,10000,-1,-1,4,,509.164,634.861,1.24398,-1,-1,3,,736.791,1099.69,2000,-1,-1,4,,
Normal,107.3,,6,6,506.063,625.062,1.76923,2.6,0.346516,505.231,645.735,,6.92763e-310,6.92763e-310,1.4822e-323,5,94.8,1.9,,6.92763e-310,6.92763e-310,1.4822e-323,4.39582,96.5333,-0.2,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-2.3,,6.92763e-310,6.92763e-310,1.4822e-323,4.96919,93.9333,-4.4,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-6.5,,506.063,625.062,1.76923,-1,-1,2.6,,6.92763e-310,6.92763e-310,1.4822e-323,-1,-1,-10.7,,
