24.1532,LCA_ZEUS,30.439
24.154,Send_ZEUS,,0.031
25.4209,Receive_ZEUS,,0.428
25.4227,Receive_ZEUS,,0.146
29.1875,Selection_ZEUS,,,1.199
36.3251,Control_ZEUS,,,,20.732
36.3264,Changes?_ZEUS,,,,,0.25
40.0835,Control_ZEUS,,,,2.594
40.0843,Changes?_ZEUS,,,,,0.09
49.8461,Control_ZEUS,,,,2.466
49.8468,Changes?_ZEUS,,,,,0.081
59.7815,Control_ZEUS,,,,2.328
59.7826,Changes?_ZEUS,,,,,0.098
69.9887,Control_ZEUS,,,,2.427
69.9892,Changes?_ZEUS,,,,,0.063
80.3319,Control_ZEUS,,,,2.944
80.3325,Changes?_ZEUS,,,,,0.055
90.3628,Control_ZEUS,,,,2.61
90.3635,Changes?_ZEUS,,,,,0.073
100.399,Control_ZEUS,,,,2.805
100.4,Changes?_ZEUS,,,,,0.07
110.996,Control_ZEUS,,,,3.402
110.997,Changes?_ZEUS,,,,,0.106
121.003,Control_ZEUS,,,,3.221
121.004,Changes?_ZEUS,,,,,0.083
130.825,Control_ZEUS,,,,2.638
130.826,Changes?_ZEUS,,,,,0.052
140.854,Control_ZEUS,,,,2.53
140.855,Changes?_ZEUS,,,,,0.072
150.77,Control_ZEUS,,,,2.235
150.771,Changes?_ZEUS,,,,,0.055
161.011,Control_ZEUS,,,,2.683
161.012,Changes?_ZEUS,,,,,0.064
171.198,Control_ZEUS,,,,2.494
171.198,Changes?_ZEUS,,,,,0.093
181.464,Control_ZEUS,,,,2.551
181.465,Changes?_ZEUS,,,,,0.068
191.78,Control_ZEUS,,,,2.64
191.781,Changes?_ZEUS,,,,,0.089
201.924,Control_ZEUS,,,,2.65
201.925,Changes?_ZEUS,,,,,0.075
211.897,Control_ZEUS,,,,2.631
211.899,Changes?_ZEUS,,,,,0.107
221.847,Control_ZEUS,,,,2.379
221.848,Changes?_ZEUS,,,,,0.081
232.138,Control_ZEUS,,,,2.529
232.138,Changes?_ZEUS,,,,,0.081
242.375,Control_ZEUS,,,,2.686
242.375,Changes?_ZEUS,,,,,0.084
252.398,Control_ZEUS,,,,2.489
252.399,Changes?_ZEUS,,,,,0.111
262.434,Control_ZEUS,,,,2.541
