24.5628,LCA_HERMES,30.694
24.5636,Send_HERMES,,0.04
25.5711,Receive_HERMES,,0.413
26.5805,Receive_HERMES,,0.237
29.5877,Selection_HERMES,,,1.336
36.4345,Control_HERMES,,,,20.459
36.4362,Changes?_HERMES,,,,,0.391
40.2972,Control_HERMES,,,,2.971
40.2981,Changes?_HERMES,,,,,0.126
50.4517,Control_HERMES,,,,2.595
50.4524,Changes?_HERMES,,,,,0.083
60.5399,Control_HERMES,,,,3.042
60.5405,Changes?_HERMES,,,,,0.087
70.6135,Control_HERMES,,,,2.593
70.6143,Changes?_HERMES,,,,,0.086
80.9407,Control_HERMES,,,,3.338
80.9413,Changes?_HERMES,,,,,0.075
90.7446,Control_HERMES,,,,2.617
90.7452,Changes?_HERMES,,,,,0.051
100.801,Control_HERMES,,,,2.89
100.801,Changes?_HERMES,,,,,0.055
111.063,Control_HERMES,,,,2.74
111.064,Changes?_HERMES,,,,,0.083
120.966,Control_HERMES,,,,3.022
120.966,Changes?_HERMES,,,,,0.078
131.062,Control_HERMES,,,,2.703
131.063,Changes?_HERMES,,,,,0.103
141.118,Control_HERMES,,,,2.596
141.119,Changes?_HERMES,,,,,0.082
151.084,Control_HERMES,,,,2.716
151.085,Changes?_HERMES,,,,,0.075
161.778,Control_HERMES,,,,2.951
161.778,Changes?_HERMES,,,,,0.084
171.533,Control_HERMES,,,,2.71
171.534,Changes?_HERMES,,,,,0.053
181.542,Control_HERMES,,,,2.612
181.543,Changes?_HERMES,,,,,0.105
191.716,Control_HERMES,,,,2.591
191.717,Changes?_HERMES,,,,,0.077
202.059,Control_HERMES,,,,2.766
202.06,Changes?_HERMES,,,,,0.061
211.837,Control_HERMES,,,,2.513
211.837,Changes?_HERMES,,,,,0.076
221.82,Control_HERMES,,,,2.663
221.821,Changes?_HERMES,,,,,0.076
232.098,Control_HERMES,,,,2.482
232.099,Changes?_HERMES,,,,,0.077
242.456,Control_HERMES,,,,2.817
242.457,Changes?_HERMES,,,,,0.071
252.204,Control_HERMES,,,,2.603
252.205,Changes?_HERMES,,,,,0.08
